time,temp,RH,ppt,wind,SW_global,LW_in,press,missing_type
2020-03-25 08:00:00,3.939,76.15,0.0,3.313,572.083,308.336,644.504,-
2020-03-25 09:00:00,3.34,87.1,0.0,2.284,232.55,317.905,644.143,-
2020-03-25 10:00:00,3.356,86.6,0.0,1.575,243.717,311.066,643.635,-
2020-03-25 11:00:00,2.939,91.1,0.0,1.723,130.017,312.386,643.62,-
2020-03-25 12:00:00,2.348,89.1,0.0,1.919,39.417,306.579,643.739,-
2020-03-25 13:00:00,1.664,92.3,0.0,1.623,2.15,293.713,644.377,-
2020-03-25 14:00:00,1.023,97.5,0.0,0.106,-1.083,251.607,644.802,-
2020-03-25 15:00:00,0.831,92.7,0.0,0.614,-0.567,271.51,645.097,-
2020-03-25 16:00:00,0.458,80.6,0.0,0.776,-1.933,222.867,644.69,-
2020-03-25 17:00:00,-0.196,89.1,0.0,0.355,-2.0,220.769,645.245,-
2020-03-25 18:00:00,-0.357,78.18,0.0,0.645,-1.9,218.8,644.79,-
2020-03-25 19:00:00,-0.119,86.3,0.0,0.622,-2.0,216.151,645.034,-
2020-03-25 20:00:00,-1.374,72.58,0.0,0.691,-1.35,232.957,644.764,-
2020-03-25 21:00:00,-0.578,72.94,0.0,0.348,-2.0,214.853,644.364,-
2020-03-25 22:00:00,-1.248,67.22,0.0,0.715,-2.0,212.384,644.313,-
2020-03-25 23:00:00,-1.096,56.48,0.0,1.034,-2.0,210.291,643.958,-
2020-03-26 00:00:00,-0.592,58.28,0.0,1.2,-1.917,206.867,644.469,-
2020-03-26 01:00:00,-0.457,37.52,0.0,1.406,10.35,207.335,645.026,-
2020-03-26 02:00:00,2.418,36.88,0.0,0.851,259.983,213.692,645.042,-
2020-03-26 03:00:00,5.428,41.7,0.0,1.174,535.833,223.369,646.087,-
2020-03-26 04:00:00,5.563,40.01,0.0,1.588,756.217,232.893,646.561,-
2020-03-26 05:00:00,7.291,45.55,0.0,1.709,922.433,242.088,646.33,-
2020-03-26 06:00:00,7.94,54.31,0.0,3.509,1020.733,250.529,646.692,-
2020-03-26 07:00:00,8.03,63.88,0.0,3.146,1051.283,258.804,646.641,-
2020-03-26 08:00:00,9.0,61.13,0.0,2.405,992.433,264.009,645.609,-
2020-03-26 09:00:00,7.779,85.3,0.0,3.485,656.667,307.307,646.203,-
2020-03-26 10:00:00,5.266,92.7,0.0,1.541,171.45,331.128,646.101,-
2020-03-26 11:00:00,4.944,95.1,0.0,1.686,113.067,329.363,646.153,-
2020-03-26 12:00:00,4.09,98.1,0.0,0.243,22.467,328.055,646.266,-
2020-03-26 13:00:00,3.784,98.6,0.0,0.082,1.233,329.286,646.924,-
2020-03-26 14:00:00,3.622,99.3,0.0,0.255,0.0,331.853,647.715,-
2020-03-26 15:00:00,3.194,99.2,0.0,0.111,-0.417,314.205,648.353,-
2020-03-26 16:00:00,2.59,95.1,0.0,0.372,-1.067,268.521,648.622,-
2020-03-26 17:00:00,2.185,85.2,0.0,1.314,-1.317,251.621,648.352,-
2020-03-26 18:00:00,2.905,71.8,0.0,1.251,-1.867,245.883,648.226,-
2020-03-26 19:00:00,3.088,61.17,0.0,1.079,-1.05,248.551,647.982,-
2020-03-26 20:00:00,3.385,60.14,0.0,1.107,-1.0,262.861,647.404,-
2020-03-26 21:00:00,4.439,40.82,0.0,1.939,-1.0,262.437,646.738,-
2020-03-26 22:00:00,5.329,64.24,0.0,1.178,-1.067,279.012,646.538,-
2020-03-26 23:00:00,2.426,62.83,0.0,0.911,-1.2,260.907,646.542,-
2020-03-27 00:00:00,3.57,40.72,0.0,0.714,-0.95,248.171,646.902,-
2020-03-27 01:00:00,5.749,33.56,0.0,1.747,23.833,243.702,647.254,-
2020-03-27 02:00:00,7.298,50.41,0.0,2.094,223.85,246.86,647.61,-
2020-03-27 03:00:00,6.977,45.07,0.0,1.753,527.567,244.633,648.179,-
2020-03-27 04:00:00,8.97,39.14,0.0,1.686,743.267,252.706,648.488,-
2020-03-27 05:00:00,10.09,44.05,0.0,2.196,911.983,259.262,648.458,-
2020-03-27 06:00:00,10.1,52.35,0.0,2.776,951.05,262.686,648.441,-
2020-03-27 07:00:00,10.0,57.48,0.0,3.013,1053.917,270.928,648.211,-
2020-03-27 08:00:00,9.5,73.11,0.0,2.851,712.883,292.33,648.043,-
2020-03-27 09:00:00,8.22,76.91,0.0,1.894,343.133,305.084,647.383,-
2020-03-27 10:00:00,7.002,93.9,0.0,2.865,238.95,313.734,647.415,-
2020-03-27 11:00:00,5.04,95.7,0.0,2.872,55.55,335.773,647.594,-
2020-03-27 12:00:00,4.908,94.8,0.0,1.085,21.383,323.25,647.212,-
2020-03-27 13:00:00,4.595,98.6,0.0,0.482,1.783,308.188,647.532,-
2020-03-27 14:00:00,4.469,99.3,0.0,0.494,0.0,335.567,647.793,-
2020-03-27 15:00:00,4.206,99.6,0.0,0.701,0.0,333.613,648.731,-
2020-03-27 16:00:00,4.015,99.7,0.0,0.856,0.0,333.552,648.835,-
2020-03-27 17:00:00,3.591,98.7,0.0,1.432,0.0,330.639,648.864,-
2020-03-27 18:00:00,2.983,89.4,0.21,1.668,-0.017,324.094,648.736,-
2020-03-27 19:00:00,2.156,94.2,1.14,1.291,0.0,319.324,648.222,-
2020-03-27 20:00:00,2.854,82.1,0.0,1.589,0.0,315.736,647.195,-
2020-03-27 21:00:00,2.839,90.4,0.0,0.568,-0.083,312.527,646.943,-
2020-03-27 22:00:00,3.202,82.5,0.0,1.098,-0.2,303.909,646.153,-
2020-03-27 23:00:00,3.949,80.2,0.0,0.959,-0.183,291.878,646.463,-
2020-03-28 00:00:00,4.442,53.17,0.0,1.394,-0.717,262.005,646.253,-
2020-03-28 01:00:00,3.247,81.8,0.0,1.098,9.233,230.629,646.206,-
2020-03-28 02:00:00,2.602,75.45,0.0,0.925,40.4,229.932,647.016,-
2020-03-28 03:00:00,2.72,69.53,0.0,0.698,211.567,231.871,647.024,-
2020-03-28 04:00:00,6.076,52.45,0.0,1.411,774.717,243.525,647.323,-
2020-03-28 05:00:00,7.879,43.57,0.0,1.929,959.05,251.029,646.839,-
2020-03-28 06:00:00,9.25,37.45,0.0,3.159,1077.517,253.117,646.465,-
2020-03-28 07:00:00,9.52,38.08,0.0,3.767,1074.433,249.248,645.694,-
2020-03-28 08:00:00,9.63,43.78,0.0,4.258,1014.05,251.343,644.812,-
2020-03-28 09:00:00,9.5,41.27,0.0,4.081,869.483,250.664,644.441,-
2020-03-28 10:00:00,9.22,42.67,0.0,4.121,694.083,246.586,644.123,-
2020-03-28 11:00:00,7.578,61.32,0.0,3.757,313.617,239.337,643.895,-
2020-03-28 12:00:00,5.093,79.55,0.0,3.011,27.867,236.397,644.217,-
2020-03-28 13:00:00,3.7,91.9,0.0,0.827,2.717,235.579,644.482,-
2020-03-28 14:00:00,2.587,95.0,0.0,1.236,-1.533,238.504,644.676,-
2020-03-28 15:00:00,2.605,79.41,0.0,1.2,-2.367,220.035,645.13,-
2020-03-28 16:00:00,1.899,75.84,0.0,1.069,-2.0,216.529,645.261,-
2020-03-28 17:00:00,2.206,47.52,0.0,1.343,-2.0,213.083,644.833,-
2020-03-28 18:00:00,1.659,73.07,0.0,1.399,-2.0,210.386,644.821,-
2020-03-28 19:00:00,1.734,68.44,0.0,1.844,-1.867,208.678,644.247,-
2020-03-28 20:00:00,2.151,34.6,0.0,1.576,-1.967,203.84,643.537,-
2020-03-28 21:00:00,1.914,42.21,0.0,1.537,-1.9,204.543,643.47,-
2020-03-28 22:00:00,1.607,36.14,0.0,1.717,-1.967,204.894,643.513,-
2020-03-28 23:00:00,2.618,24.38,0.0,2.057,-1.95,203.382,643.172,-
2020-03-29 00:00:00,3.654,22.05,0.0,1.509,-1.883,204.533,643.707,-
2020-03-29 01:00:00,4.072,30.36,0.0,1.45,15.917,204.978,643.987,-
2020-03-29 02:00:00,3.249,27.36,0.0,1.237,186.7,208.346,644.571,-
2020-03-29 03:00:00,4.805,33.04,0.0,1.385,339.367,222.325,645.022,-
2020-03-29 04:00:00,6.993,23.69,0.0,1.87,704.2,231.59,645.482,-
2020-03-29 05:00:00,9.38,18.73,0.0,3.431,954.967,238.479,645.341,-
2020-03-29 06:00:00,10.94,24.12,0.0,3.295,1049.567,242.753,645.226,-
2020-03-29 07:00:00,10.84,27.16,0.0,3.601,1039.4,247.87,645.255,-
2020-03-29 08:00:00,10.45,29.24,0.0,3.937,1002.383,254.73,644.661,-
2020-03-29 09:00:00,9.27,40.95,0.0,3.289,692.883,260.096,644.476,-
2020-03-29 10:00:00,8.23,46.51,0.0,3.221,520.517,262.138,644.238,-
2020-03-29 11:00:00,6.999,48.53,0.0,3.22,275.867,252.759,644.183,-
2020-03-29 12:00:00,5.517,54.59,0.0,2.345,39.15,236.764,644.204,-
2020-03-29 13:00:00,4.43,65.41,0.0,2.216,3.417,230.637,644.443,-
2020-03-29 14:00:00,2.957,73.65,0.0,0.966,-2.0,227.404,644.659,-
2020-03-29 15:00:00,1.629,93.4,0.0,0.729,-1.35,253.063,645.171,-
2020-03-29 16:00:00,1.252,90.6,0.0,0.572,-1.333,248.722,645.328,-
2020-03-29 17:00:00,0.554,81.7,0.0,0.71,-1.933,221.696,645.301,-
2020-03-29 18:00:00,0.323,71.87,0.0,1.383,-2.0,216.799,645.174,-
2020-03-29 19:00:00,0.048,58.8,0.0,1.142,-2.0,212.2,644.731,-
2020-03-29 20:00:00,-0.022,42.26,0.0,1.266,-2.0,203.61,644.304,-
2020-03-29 21:00:00,0.108,29.13,0.0,1.317,-2.0,195.917,643.434,-
2020-03-29 22:00:00,0.565,41.25,0.0,1.852,-2.0,187.716,643.331,-
2020-03-29 23:00:00,-1.031,60.46,0.0,1.004,-2.0,198.084,643.82,-
2020-03-30 00:00:00,-1.627,36.57,0.0,1.47,-1.833,192.564,643.849,-
2020-03-30 01:00:00,-1.527,34.72,0.0,1.029,13.483,186.593,644.319,-
2020-03-30 02:00:00,1.564,22.43,0.0,0.475,293.233,190.363,644.752,-
2020-03-30 03:00:00,4.274,22.77,0.0,1.042,562.517,202.992,645.205,-
2020-03-30 04:00:00,5.818,24.39,0.0,2.83,783.1,214.796,645.91,-
2020-03-30 05:00:00,7.879,25.18,0.0,2.622,954.733,227.176,645.977,-
2020-03-30 06:00:00,9.02,26.05,0.0,3.624,1048.95,236.126,645.727,-
2020-03-30 07:00:00,9.94,28.16,0.0,3.819,1078.6,241.608,645.317,-
2020-03-30 08:00:00,10.15,34.67,0.0,3.687,1019.45,247.493,645.122,-
2020-03-30 09:00:00,9.24,43.75,0.0,4.735,883.2,249.61,644.956,-
2020-03-30 10:00:00,8.55,52.45,0.0,4.322,706.8,255.238,645.053,-
2020-03-30 11:00:00,6.577,67.26,0.0,3.23,257.083,289.161,645.301,-
2020-03-30 12:00:00,5.444,73.9,0.0,2.017,44.883,320.354,645.673,-
2020-03-30 13:00:00,4.505,79.68,0.0,0.317,1.9,283.187,646.387,-
2020-03-30 14:00:00,2.806,92.4,0.0,0.2,-1.917,234.943,646.822,-
2020-03-30 15:00:00,2.328,79.39,0.0,0.392,-1.917,231.5,647.252,-
2020-03-30 16:00:00,2.442,69.56,0.0,1.013,-2.0,230.379,647.524,-
2020-03-30 17:00:00,3.348,55.5,0.0,1.46,-1.433,227.417,647.334,-
2020-03-30 18:00:00,3.014,50.87,0.0,1.082,-1.917,224.269,647.332,-
2020-03-30 19:00:00,3.25,36.28,0.0,2.059,-1.883,219.874,646.671,-
2020-03-30 20:00:00,3.493,28.84,0.0,2.304,-2.0,214.215,646.289,-
2020-03-30 21:00:00,3.217,25.58,0.0,1.65,-2.0,209.257,646.007,-
2020-03-30 22:00:00,2.973,25.71,0.0,1.947,-2.0,207.778,645.853,-
2020-03-30 23:00:00,2.839,22.3,0.0,2.196,-2.0,206.845,645.85,-
2020-03-31 00:00:00,2.731,23.31,0.0,2.245,-1.8,206.1,646.482,-
2020-03-31 01:00:00,2.962,21.21,0.0,2.146,14.833,206.323,646.569,-
2020-03-31 02:00:00,4.463,17.74,0.0,1.335,285.383,212.494,646.905,-
2020-03-31 03:00:00,7.402,22.39,0.0,1.098,552.067,223.413,647.328,-
2020-03-31 04:00:00,7.225,27.73,0.0,1.894,770.817,231.867,647.563,-
2020-03-31 05:00:00,8.47,36.81,0.0,2.996,936.517,245.774,647.501,-
2020-03-31 06:00:00,8.46,49.6,0.0,4.096,940.467,263.925,647.112,-
2020-03-31 07:00:00,8.42,57.28,0.0,3.744,853.417,276.445,646.45,-
2020-03-31 08:00:00,8.46,64.8,0.0,3.847,980.65,282.043,646.124,-
2020-03-31 09:00:00,7.561,80.6,0.0,4.277,857.083,286.409,645.667,-
2020-03-31 10:00:00,4.831,89.2,0.0,3.731,296.383,305.065,645.271,-
2020-03-31 11:00:00,3.811,91.0,0.0,2.412,79.583,322.95,645.527,-
2020-03-31 12:00:00,3.318,97.1,0.0,1.461,37.217,306.156,645.704,-
2020-03-31 13:00:00,2.542,95.7,0.0,0.219,3.267,269.892,646.057,-
2020-03-31 14:00:00,2.534,97.5,0.0,0.227,-0.133,320.554,646.358,-
2020-03-31 15:00:00,2.351,98.8,0.0,0.057,-0.1,319.696,646.994,-
2020-03-31 16:00:00,2.35,97.8,0.0,0.0,0.0,319.533,646.845,-
2020-03-31 17:00:00,2.784,76.45,0.0,0.324,-0.533,300.894,646.814,-
2020-03-31 18:00:00,2.246,77.65,0.0,1.03,-1.517,242.803,646.572,-
2020-03-31 19:00:00,1.276,72.51,0.0,1.376,-1.333,227.472,646.061,-
2020-03-31 20:00:00,1.237,69.68,0.0,0.941,-1.033,228.47,645.734,-
2020-03-31 21:00:00,1.502,61.19,0.0,1.573,-1.05,224.882,645.42,-
2020-03-31 22:00:00,1.737,54.19,0.0,1.818,-1.517,221.922,645.155,-
2020-03-31 23:00:00,1.808,43.43,0.0,1.992,-1.817,218.919,645.028,-
2020-04-01 00:00:00,1.918,36.94,0.0,1.937,-1.6,217.547,645.405,-
2020-04-01 01:00:00,2.172,35.56,0.0,1.445,24.317,223.633,645.523,-
2020-04-01 02:00:00,1.886,49.63,0.0,0.65,104.967,222.629,645.881,-
2020-04-01 03:00:00,3.144,64.46,0.0,1.562,501.683,239.027,646.379,-
2020-04-01 04:00:00,4.551,63.78,0.0,1.809,696.2,260.588,646.082,-
2020-04-01 05:00:00,4.84,66.5,0.0,3.555,755.367,290.222,646.323,-
2020-04-01 06:00:00,4.613,81.7,0.27,2.506,297.95,310.315,645.756,-
2020-04-01 07:00:00,4.287,80.6,0.0,2.928,442.217,316.475,644.953,-
2020-04-01 08:00:00,3.123,84.7,0.0,2.63,147.417,314.312,644.994,-
2020-04-01 09:00:00,2.493,59.86,0.14,1.434,447.9,301.617,644.535,-
2020-04-01 10:00:00,3.298,78.0,0.0,1.846,441.767,263.885,644.193,-
2020-04-01 11:00:00,1.773,81.6,0.0,1.287,180.867,265.933,643.925,-
2020-04-01 12:00:00,0.87,78.16,0.0,1.03,44.6,248.861,643.848,-
2020-04-01 13:00:00,0.537,81.9,0.0,0.46,3.917,271.005,644.617,-
2020-04-01 14:00:00,0.349,75.65,0.0,0.706,-1.3,233.235,644.242,-
2020-04-01 15:00:00,-0.003,78.73,0.0,0.391,-1.533,224.29,644.439,-
2020-04-01 16:00:00,-1.017,90.1,0.0,0.333,-1.867,221.281,644.722,-
2020-04-01 17:00:00,-1.974,87.3,0.0,0.794,-1.017,221.13,644.496,-
2020-04-01 18:00:00,-1.702,83.6,0.0,0.54,-1.217,218.666,643.962,-
2020-04-01 19:00:00,-1.884,84.6,0.0,0.42,-1.55,230.921,644.006,-
2020-04-01 20:00:00,-1.716,82.8,0.0,0.65,-1.45,227.407,643.369,-
2020-04-01 21:00:00,-2.423,89.3,0.0,0.518,-1.383,213.568,643.222,-
2020-04-01 22:00:00,-2.673,81.0,0.0,0.74,-1.533,211.005,642.765,-
2020-04-01 23:00:00,-1.814,52.34,0.0,1.461,-2.3,207.508,642.703,-
2020-04-02 00:00:00,0.028,45.5,0.0,2.005,-2.3,205.367,643.123,-
2020-04-02 01:00:00,0.079,32.01,0.0,1.881,15.4,202.232,643.377,-
2020-04-02 02:00:00,1.959,30.11,0.0,1.348,298.35,205.349,643.774,-
2020-04-02 03:00:00,4.221,31.37,0.0,1.226,557.183,214.187,644.306,-
2020-04-02 04:00:00,4.874,31.43,0.0,2.378,783.317,222.478,644.596,-
2020-04-02 05:00:00,6.012,41.07,0.0,3.318,953.267,230.812,644.549,-
2020-04-02 06:00:00,6.168,49.55,0.0,4.387,1055.233,237.209,644.432,-
2020-04-02 07:00:00,6.739,44.55,0.0,4.042,1099.683,246.125,644.188,-
2020-04-02 08:00:00,6.295,59.55,0.0,4.115,925.517,259.035,644.002,-
2020-04-02 09:00:00,5.119,62.11,0.0,3.115,399.483,268.72,643.449,-
2020-04-02 10:00:00,4.032,66.07,0.0,3.937,223.2,277.091,643.668,-
2020-04-02 11:00:00,3.356,66.7,0.0,3.459,113.0,266.029,643.68,-
2020-04-02 12:00:00,2.603,75.2,0.0,3.542,48.15,268.842,644.013,-
2020-04-02 13:00:00,1.83,83.5,0.0,1.689,3.117,272.812,644.499,-
2020-04-02 14:00:00,1.248,91.7,0.0,1.443,-0.383,295.759,645.126,-
2020-04-02 15:00:00,0.538,92.0,0.0,0.562,-1.233,253.427,645.306,-
2020-04-02 16:00:00,-0.552,95.0,0.0,0.007,-1.633,227.966,645.353,-
2020-04-02 17:00:00,-0.578,88.7,0.0,0.278,-0.217,296.608,645.349,-
2020-04-02 18:00:00,-0.488,83.5,0.0,1.134,-1.45,252.573,645.144,-
2020-04-02 19:00:00,-1.247,67.24,0.0,1.775,-2.0,211.407,644.689,-
2020-04-02 20:00:00,-1.434,66.88,0.0,1.175,-1.667,209.282,644.117,-
2020-04-02 21:00:00,-1.255,57.07,0.0,1.245,-1.817,207.901,643.719,-
2020-04-02 22:00:00,-1.436,49.64,0.0,1.083,-1.95,202.259,643.63,-
2020-04-02 23:00:00,-1.724,45.92,0.0,1.122,-1.917,199.619,643.957,-
2020-04-03 00:00:00,-1.874,43.56,0.0,1.156,-1.617,197.926,644.4,-
2020-04-03 01:00:00,-2.023,44.8,0.0,1.03,14.767,195.987,644.659,-
2020-04-03 02:00:00,-0.85,37.02,0.0,0.968,140.833,204.419,644.804,-
2020-04-03 03:00:00,2.209,28.7,0.0,1.233,505.983,217.298,645.111,-
2020-04-03 04:00:00,3.608,30.64,0.0,2.18,817.95,223.127,645.736,-
2020-04-03 05:00:00,4.504,37.18,0.0,3.013,976.283,228.084,645.797,-
2020-04-03 06:00:00,5.407,46.47,0.0,4.013,1060.633,236.423,645.731,-
2020-04-03 07:00:00,5.961,48.9,0.0,3.652,1081.05,242.439,645.024,-
2020-04-03 08:00:00,6.007,49.78,0.0,4.308,1029.167,246.802,644.727,-
2020-04-03 09:00:00,5.606,50.12,0.0,4.706,827.483,244.898,644.391,-
2020-04-03 10:00:00,4.778,60.45,0.0,4.329,631.083,239.353,644.329,-
2020-04-03 11:00:00,3.305,75.66,0.0,4.38,255.433,240.875,644.325,-
2020-04-03 12:00:00,1.903,82.1,0.0,2.996,49.0,288.576,644.667,-
2020-04-03 13:00:00,1.117,92.3,0.0,1.406,2.517,300.057,645.416,-
2020-04-03 14:00:00,0.435,95.2,0.0,0.153,-0.817,269.454,645.671,-
2020-04-03 15:00:00,-0.255,98.2,0.0,0.155,-0.833,257.826,646.066,-
2020-04-03 16:00:00,-0.866,92.1,0.0,0.77,-1.083,238.571,646.164,-
2020-04-03 17:00:00,-0.909,66.19,0.0,0.702,-2.233,214.056,645.867,-
2020-04-03 18:00:00,-1.208,55.94,0.0,1.061,-2.283,211.253,645.631,-
2020-04-03 19:00:00,-0.949,54.03,0.0,1.086,-2.0,208.489,645.338,-
2020-04-03 20:00:00,-1.38,49.01,0.0,1.272,-1.85,206.928,645.035,-
2020-04-03 21:00:00,-1.159,42.78,0.0,1.327,-1.75,204.919,644.71,-
2020-04-03 22:00:00,-1.324,45.21,0.0,1.356,-2.0,202.95,644.592,-
2020-04-03 23:00:00,-1.629,40.38,0.0,1.407,-1.933,201.564,644.755,-
2020-04-04 00:00:00,-1.517,43.2,0.0,1.149,-1.6,200.252,645.143,-
2020-04-04 01:00:00,-1.014,36.62,0.0,1.135,16.85,199.474,645.512,-
2020-04-04 02:00:00,0.752,33.44,0.0,0.576,305.3,204.072,645.928,-
2020-04-04 03:00:00,2.577,41.72,0.0,1.203,564.617,212.286,646.432,-
2020-04-04 04:00:00,4.019,47.69,0.0,2.066,785.15,224.243,646.8,-
2020-04-04 05:00:00,5.604,45.47,0.0,3.14,952.117,233.257,646.532,-
2020-04-04 06:00:00,6.337,51.93,0.0,3.341,1061.483,248.01,646.448,-
2020-04-04 07:00:00,5.093,59.74,0.0,3.573,555.9,275.225,646.042,-
2020-04-04 08:00:00,4.989,71.92,0.0,3.619,621.517,294.836,645.623,-
2020-04-04 09:00:00,3.38,81.9,0.0,3.384,271.15,307.855,645.074,-
2020-04-04 10:00:00,1.839,86.0,0.0,3.363,135.833,310.692,645.149,-
2020-04-04 11:00:00,1.056,90.7,0.0,2.067,86.133,308.681,645.081,-
2020-04-04 12:00:00,0.017,99.0,0.0,1.749,37.083,311.934,645.397,-
2020-04-04 13:00:00,-0.346,96.6,0.0,0.715,2.9,295.34,645.767,-
2020-04-04 14:00:00,-0.224,95.4,0.0,0.086,-0.95,274.674,646.438,-
2020-04-04 15:00:00,-0.688,97.2,0.0,0.0,-0.9,254.155,646.893,-
2020-04-04 16:00:00,-1.174,86.9,0.0,0.913,-1.067,227.216,646.88,-
2020-04-04 17:00:00,-1.412,85.3,0.0,0.601,-1.933,217.429,646.737,-
2020-04-04 18:00:00,-1.965,78.25,0.0,1.002,-2.0,213.826,646.587,-
2020-04-04 19:00:00,-1.829,64.56,0.0,1.176,-2.0,211.801,646.287,-
2020-04-04 20:00:00,-1.876,69.23,0.0,0.994,-2.0,208.949,646.096,-
2020-04-04 21:00:00,-2.131,57.24,0.0,1.274,-2.0,205.733,645.619,-
2020-04-04 22:00:00,-2.278,55.23,0.0,1.442,-2.0,203.312,645.284,-
2020-04-04 23:00:00,-2.202,51.11,0.0,1.846,-1.883,200.107,645.253,-
2020-04-05 00:00:00,-2.476,47.3,0.0,1.414,-1.517,196.949,645.472,-
2020-04-05 01:00:00,-2.631,50.81,0.0,1.27,16.333,193.655,646.042,-
2020-04-05 02:00:00,-1.4,38.06,0.0,0.999,315.95,200.506,646.324,-
2020-04-05 03:00:00,1.854,36.69,0.0,0.985,572.15,210.872,646.881,-
2020-04-05 04:00:00,3.15,34.35,0.0,1.67,793.65,218.461,646.815,-
2020-04-05 05:00:00,4.848,41.54,0.0,2.667,957.8,227.44,646.734,-
2020-04-05 06:00:00,5.349,56.61,0.0,3.38,1046.4,238.424,646.49,-
2020-04-05 07:00:00,5.63,56.83,0.0,3.272,1013.4,254.769,645.825,-
2020-04-05 08:00:00,5.274,65.71,0.0,3.481,745.55,259.772,645.556,-
2020-04-05 09:00:00,3.546,76.51,0.0,3.584,370.217,288.183,645.423,-
2020-04-05 10:00:00,2.527,83.2,0.0,3.242,182.667,289.288,645.272,-
2020-04-05 11:00:00,1.61,92.3,0.0,2.314,63.45,307.384,645.363,-
2020-04-05 12:00:00,0.95,98.3,0.0,1.841,23.533,315.653,645.666,-
2020-04-05 13:00:00,0.6,99.2,0.0,1.247,2.083,316.777,646.353,-
2020-04-05 14:00:00,0.383,96.9,0.0,0.331,-0.467,288.983,646.529,-
2020-04-05 15:00:00,-0.241,97.3,0.0,0.252,-1.067,243.012,646.784,-
2020-04-05 16:00:00,-0.45,98.9,0.0,0.095,-0.017,310.761,647.044,-
2020-04-05 17:00:00,-0.256,90.4,0.0,0.533,-0.167,310.479,647.1,-
2020-04-05 18:00:00,0.029,81.0,0.0,0.744,-1.05,286.457,646.56,-
2020-04-05 19:00:00,-1.043,83.2,0.0,0.943,-2.0,218.042,645.394,-
2020-04-05 20:00:00,-1.523,95.3,0.0,0.527,-1.483,221.18,645.335,-
2020-04-05 21:00:00,-2.362,84.6,0.0,0.677,-0.617,260.024,644.715,-
2020-04-05 22:00:00,-2.176,72.6,0.0,0.69,-1.883,212.622,644.202,-
2020-04-05 23:00:00,-2.01,63.67,0.0,0.962,-2.0,210.905,644.418,-
2020-04-06 00:00:00,-2.011,71.42,0.0,0.669,-1.517,208.71,645.11,-
2020-04-06 01:00:00,-2.714,90.0,0.0,0.279,18.283,211.052,645.97,-
2020-04-06 02:00:00,-1.57,83.3,0.0,0.525,288.417,221.706,646.14,-
2020-04-06 03:00:00,0.676,71.62,0.0,1.013,474.367,229.545,646.535,-
2020-04-06 04:00:00,2.276,60.24,0.0,2.526,473.533,279.468,646.73,-
2020-04-06 05:00:00,4.328,53.54,0.0,2.783,777.05,282.929,646.724,-
2020-04-06 06:00:00,5.733,57.01,0.0,3.27,1190.417,273.841,646.32,-
2020-04-06 07:00:00,6.367,55.92,0.0,3.015,1090.017,273.831,645.879,-
2020-04-06 08:00:00,6.433,65.38,0.0,3.259,1051.017,267.405,645.455,-
2020-04-06 09:00:00,5.652,73.16,0.0,3.298,783.467,297.7,645.01,-
2020-04-06 10:00:00,3.306,85.6,0.0,2.634,248.883,312.51,644.587,-
2020-04-06 11:00:00,1.96,93.1,0.0,2.191,95.0,316.685,644.441,-
2020-04-06 12:00:00,1.186,98.5,0.0,1.435,21.333,317.284,644.283,-
2020-04-06 13:00:00,0.651,99.2,0.0,0.999,0.1,318.164,644.737,-
2020-04-06 14:00:00,0.132,99.5,1.75,0.757,0.0,315.39,645.39,-
2020-04-06 15:00:00,-0.048,99.6,0.79,0.497,0.0,315.715,645.5,-
2020-04-06 16:00:00,-0.25,99.6,0.02,0.0,0.0,315.719,645.752,-
2020-04-06 17:00:00,-0.682,94.3,0.0,0.0,-1.2,311.572,645.403,-
2020-04-06 18:00:00,-1.057,87.8,0.0,0.0,-1.75,306.727,644.915,-
2020-04-06 19:00:00,-1.313,89.8,0.0,0.0,-0.683,306.856,644.837,-
2020-04-06 20:00:00,-0.929,84.6,0.0,0.0,-0.467,309.716,644.535,-
2020-04-06 21:00:00,-1.539,86.0,0.0,0.0,-1.0,306.309,644.127,-
2020-04-06 22:00:00,-2.005,79.22,0.0,0.0,-1.65,301.754,643.726,-
2020-04-06 23:00:00,-1.367,66.86,0.0,0.0,-1.9,302.894,643.456,-
2020-04-07 00:00:00,-1.194,56.59,0.0,0.0,-2.0,303.554,643.831,-
2020-04-07 01:00:00,-1.714,53.38,0.0,0.0,12.217,300.807,644.146,-
2020-04-07 02:00:00,-0.104,52.88,0.0,0.008,136.083,279.847,644.596,-
2020-04-07 03:00:00,2.176,58.3,0.0,0.735,281.533,216.489,645.091,-
2020-04-07 04:00:00,3.428,62.12,0.0,1.618,799.45,227.359,645.564,-
2020-04-07 05:00:00,4.922,63.96,0.0,2.166,959.367,237.523,645.408,-
2020-04-07 06:00:00,6.098,52.47,0.0,3.049,1055.233,243.595,645.236,-
2020-04-07 07:00:00,6.899,60.7,0.0,3.657,1088.7,254.615,645.01,-
2020-04-07 08:00:00,6.169,66.57,0.0,3.162,828.217,289.053,644.747,-
2020-04-07 09:00:00,4.81,72.12,0.0,3.18,352.7,285.352,644.299,-
2020-04-07 10:00:00,4.304,77.49,0.0,3.104,277.483,293.384,644.227,-
2020-04-07 11:00:00,3.844,83.1,0.0,3.013,247.183,308.618,644.126,-
2020-04-07 12:00:00,2.977,92.1,0.0,2.295,52.433,313.684,644.403,-
2020-04-07 13:00:00,2.094,98.5,0.0,1.983,1.883,317.179,645.086,-
2020-04-07 14:00:00,1.733,98.3,0.0,0.263,-0.45,294.701,645.205,-
